t	dbpedia
https://cso.kmi.open.ac.uk/topics/soft_decision_decoding	http://dbpedia.org/resource/Turbo_code
https://cso.kmi.open.ac.uk/topics/spread_spectra	http://dbpedia.org/resource/Spectrum
https://cso.kmi.open.ac.uk/topics/spread-spectrum	http://dbpedia.org/resource/Spread_spectrum
https://cso.kmi.open.ac.uk/topics/spread_spectrum	http://dbpedia.org/resource/Spread_spectrum
https://cso.kmi.open.ac.uk/topics/spread_spectrum_systems	http://dbpedia.org/resource/Spread_spectrum
https://cso.kmi.open.ac.uk/topics/spread_spectrum_techniques	http://dbpedia.org/resource/Spread_spectrum
https://cso.kmi.open.ac.uk/topics/spread-spectrum_watermarking	http://dbpedia.org/resource/Spread_spectrum
https://cso.kmi.open.ac.uk/topics/convolutional_coding	http://dbpedia.org/resource/Convolutional_code
https://cso.kmi.open.ac.uk/topics/dvb	http://dbpedia.org/resource/Digital_Video_Broadcasting
https://cso.kmi.open.ac.uk/topics/digital_image_storage	http://dbpedia.org/resource/Digital_image
https://cso.kmi.open.ac.uk/topics/peak_signal-to-noise_ratio	http://dbpedia.org/resource/Signal-to-noise_ratio
https://cso.kmi.open.ac.uk/topics/peak_signal_to_noise_ratio	http://dbpedia.org/resource/Noise
https://cso.kmi.open.ac.uk/topics/peak_signal_to_noise_ratio_%28psnr%29	http://dbpedia.org/resource/Noise
https://cso.kmi.open.ac.uk/topics/digital_watermarking	http://dbpedia.org/resource/Digital_watermarking
https://cso.kmi.open.ac.uk/topics/lossless_data_compression	http://dbpedia.org/resource/Lossless_compression
https://cso.kmi.open.ac.uk/topics/huffman_code	http://dbpedia.org/resource/Huffman_coding
https://cso.kmi.open.ac.uk/topics/huffman_codes	http://dbpedia.org/resource/Huffman_coding
https://cso.kmi.open.ac.uk/topics/digital_image_processing	http://dbpedia.org/resource/Digital_image_processing
https://cso.kmi.open.ac.uk/topics/digital_image_processing_technique	http://dbpedia.org/resource/Digital_image_processing
https://cso.kmi.open.ac.uk/topics/compression_rates	http://dbpedia.org/resource/Data_compression
https://cso.kmi.open.ac.uk/topics/active_pixel_sensor	http://dbpedia.org/resource/Active_pixel_sensor
https://cso.kmi.open.ac.uk/topics/fusion_algorithms	http://dbpedia.org/resource/Nuclear_fusion
https://cso.kmi.open.ac.uk/topics/laplacian_pyramid	http://dbpedia.org/resource/Pyramid_(image_processing)
https://cso.kmi.open.ac.uk/topics/fusion_performance	http://dbpedia.org/resource/Nuclear_fusion
https://cso.kmi.open.ac.uk/topics/data_fusion_methods	http://dbpedia.org/resource/Data_fusion
https://cso.kmi.open.ac.uk/topics/computational_photography	http://dbpedia.org/resource/Computational_photography
https://cso.kmi.open.ac.uk/topics/digital_photography	http://dbpedia.org/resource/Digital_photography
https://cso.kmi.open.ac.uk/topics/heterojunction_bipolar_transistors	http://dbpedia.org/resource/Heterojunction
https://cso.kmi.open.ac.uk/topics/sige_hbts	http://dbpedia.org/resource/Silicon-germanium
https://cso.kmi.open.ac.uk/topics/small_signal_model	http://dbpedia.org/resource/Small-signal_model
https://cso.kmi.open.ac.uk/topics/hgcdte	http://dbpedia.org/resource/Mercury_cadmium_telluride
https://cso.kmi.open.ac.uk/topics/infrared_focal_plane_arrays	http://dbpedia.org/resource/Infrared
https://cso.kmi.open.ac.uk/topics/superlattices	http://dbpedia.org/resource/Superlattice
https://cso.kmi.open.ac.uk/topics/microbolometer	http://dbpedia.org/resource/Microbolometer
https://cso.kmi.open.ac.uk/topics/focal_plane_array	http://dbpedia.org/resource/Staring_array
https://cso.kmi.open.ac.uk/topics/helmet_mounted_displays	http://dbpedia.org/resource/Helmet
https://cso.kmi.open.ac.uk/topics/embedding_capacity	http://dbpedia.org/resource/Embedding
https://cso.kmi.open.ac.uk/topics/huffman_coding	http://dbpedia.org/resource/Huffman_coding
https://cso.kmi.open.ac.uk/topics/arithmetic_coding	http://dbpedia.org/resource/Arithmetic_coding
https://cso.kmi.open.ac.uk/topics/built-in_self-test_%28bist%29	http://dbpedia.org/resource/Built-in_self-test
https://cso.kmi.open.ac.uk/topics/built-in_self-test	http://dbpedia.org/resource/Built-in_self-test
https://cso.kmi.open.ac.uk/topics/automatic_test_equipment	http://dbpedia.org/resource/Automatic_test_equipment
https://cso.kmi.open.ac.uk/topics/boundary_scan	http://dbpedia.org/resource/Boundary_scan
https://cso.kmi.open.ac.uk/topics/register_transfer_level	http://dbpedia.org/resource/Register-transfer_level
https://cso.kmi.open.ac.uk/topics/bist	http://dbpedia.org/resource/Built-in_self-test
https://cso.kmi.open.ac.uk/topics/test_pattern_generator	http://dbpedia.org/resource/Test_card
https://cso.kmi.open.ac.uk/topics/intermodulation	http://dbpedia.org/resource/Intermodulation
https://cso.kmi.open.ac.uk/topics/rate_distortion_theory	http://dbpedia.org/resource/Rate–distortion_theory
https://cso.kmi.open.ac.uk/topics/intermodulation_measurement	http://dbpedia.org/resource/Intermodulation
https://cso.kmi.open.ac.uk/topics/intermodulation_distortion	http://dbpedia.org/resource/Intermodulation
https://cso.kmi.open.ac.uk/topics/color_computer_graphics	http://dbpedia.org/resource/TRS-80_Color_Computer
https://cso.kmi.open.ac.uk/topics/digital_rights_management	http://dbpedia.org/resource/Digital_rights_management
https://cso.kmi.open.ac.uk/topics/digital_rights_management_%28drm%29	http://dbpedia.org/resource/Digital_rights_management
https://cso.kmi.open.ac.uk/topics/watermark_extraction	http://dbpedia.org/resource/Watermark
https://cso.kmi.open.ac.uk/topics/digital_watermarking_technique	http://dbpedia.org/resource/Digital_watermarking
https://cso.kmi.open.ac.uk/topics/just-noticeable_difference	http://dbpedia.org/resource/Just-noticeable_difference
https://cso.kmi.open.ac.uk/topics/embedding_efficiency	http://dbpedia.org/resource/Embedding
https://cso.kmi.open.ac.uk/topics/point_spread_function_%28psf%29	http://dbpedia.org/resource/Point_spread_function
https://cso.kmi.open.ac.uk/topics/point_spread_function	http://dbpedia.org/resource/Point_spread_function
https://cso.kmi.open.ac.uk/topics/point-spread_function	http://dbpedia.org/resource/Point_spread_function
https://cso.kmi.open.ac.uk/topics/defocus_blur	http://dbpedia.org/resource/Defocus_aberration
https://cso.kmi.open.ac.uk/topics/mdct	http://dbpedia.org/resource/Modified_discrete_cosine_transform
https://cso.kmi.open.ac.uk/topics/video_streaming	http://dbpedia.org/resource/Streaming_media
https://cso.kmi.open.ac.uk/topics/digital_television	http://dbpedia.org/resource/Digital_television
https://cso.kmi.open.ac.uk/topics/multimedia_signal_processing	http://dbpedia.org/resource/Multimedia
https://cso.kmi.open.ac.uk/topics/packet_loss	http://dbpedia.org/resource/Packet_loss
https://cso.kmi.open.ac.uk/topics/video_encryption	http://dbpedia.org/resource/Encryption
https://cso.kmi.open.ac.uk/topics/soccer_video	http://dbpedia.org/resource/Association_football
https://cso.kmi.open.ac.uk/topics/b-spline_curve	http://dbpedia.org/resource/B-spline
https://cso.kmi.open.ac.uk/topics/b-spline_surface	http://dbpedia.org/resource/B-spline
https://cso.kmi.open.ac.uk/topics/spline_curve	http://dbpedia.org/resource/Spline_(mathematics)
https://cso.kmi.open.ac.uk/topics/nurbs_surface	http://dbpedia.org/resource/Non-uniform_rational_B-spline
https://cso.kmi.open.ac.uk/topics/bandwidth_efficiency	http://dbpedia.org/resource/Spectral_efficiency
https://cso.kmi.open.ac.uk/topics/linear_code	http://dbpedia.org/resource/Linear_code
https://cso.kmi.open.ac.uk/topics/cyclic_code	http://dbpedia.org/resource/Cyclic_code
https://cso.kmi.open.ac.uk/topics/maximum_likelihood_decoding	http://dbpedia.org/resource/Decoding_methods
https://cso.kmi.open.ac.uk/topics/generator_polynomial	http://dbpedia.org/resource/Polynomial_code
https://cso.kmi.open.ac.uk/topics/set_top_box	http://dbpedia.org/resource/Set-top_box
https://cso.kmi.open.ac.uk/topics/interactive_television	http://dbpedia.org/resource/Interactive_television
https://cso.kmi.open.ac.uk/topics/interactive_tv	http://dbpedia.org/resource/Interactive_television
https://cso.kmi.open.ac.uk/topics/social_tv	http://dbpedia.org/resource/Social_television
https://cso.kmi.open.ac.uk/topics/digital_audio_broadcasting	http://dbpedia.org/resource/Digital_audio_broadcasting
https://cso.kmi.open.ac.uk/topics/dynamic_binary_translation	http://dbpedia.org/resource/Binary_translation
https://cso.kmi.open.ac.uk/topics/binary_translation	http://dbpedia.org/resource/Binary_translation
https://cso.kmi.open.ac.uk/topics/self-dual_codes	http://dbpedia.org/resource/Dual_polyhedron
https://cso.kmi.open.ac.uk/topics/coding_theory	http://dbpedia.org/resource/Coding_theory
https://cso.kmi.open.ac.uk/topics/network_coding	http://dbpedia.org/resource/Linear_network_coding
https://cso.kmi.open.ac.uk/topics/random_network_coding	http://dbpedia.org/resource/Linear_network_coding
https://cso.kmi.open.ac.uk/topics/unicast	http://dbpedia.org/resource/Unicast
https://cso.kmi.open.ac.uk/topics/reliable_multicast	http://dbpedia.org/resource/Multicast
https://cso.kmi.open.ac.uk/topics/linear_network_coding	http://dbpedia.org/resource/Linear_network_coding
https://cso.kmi.open.ac.uk/topics/random_linear_network_coding	http://dbpedia.org/resource/Linear_network_coding
https://cso.kmi.open.ac.uk/topics/unicast_traffic	http://dbpedia.org/resource/Unicast
https://cso.kmi.open.ac.uk/topics/electron_tomography	http://dbpedia.org/resource/Electron_tomography
https://cso.kmi.open.ac.uk/topics/electron_microscope_tomography	http://dbpedia.org/resource/Electron_microscope
https://cso.kmi.open.ac.uk/topics/x-ray_computed_tomography	http://dbpedia.org/resource/CT_scan
https://cso.kmi.open.ac.uk/topics/micro-ct	http://dbpedia.org/resource/X-ray_microtomography
https://cso.kmi.open.ac.uk/topics/spect_imaging	http://dbpedia.org/resource/Single-photon_emission_computed_tomography
https://cso.kmi.open.ac.uk/topics/electric_impedance_tomography	http://dbpedia.org/resource/Electrical_impedance
https://cso.kmi.open.ac.uk/topics/electrical_impedance_tomography	http://dbpedia.org/resource/Electrical_impedance_tomography
https://cso.kmi.open.ac.uk/topics/image_reconstruction_algorithm	http://dbpedia.org/resource/Tomographic_reconstruction
https://cso.kmi.open.ac.uk/topics/positron_annihilation_lifetime_spectroscopy	http://dbpedia.org/resource/Positron
https://cso.kmi.open.ac.uk/topics/moems	http://dbpedia.org/resource/Micro-Opto-Electro-Mechanical_Systems
https://cso.kmi.open.ac.uk/topics/mems_mirrors	http://dbpedia.org/resource/Microelectromechanical_systems
https://cso.kmi.open.ac.uk/topics/image_registration_techniques	http://dbpedia.org/resource/Image_registration
https://cso.kmi.open.ac.uk/topics/geometric_transformation	http://dbpedia.org/resource/Geometric_transformation
https://cso.kmi.open.ac.uk/topics/thin_plate_spline	http://dbpedia.org/resource/Thin_plate_spline
https://cso.kmi.open.ac.uk/topics/restoration_algorithm	http://dbpedia.org/resource/Algorithm
https://cso.kmi.open.ac.uk/topics/ill-posed_inverse_problem	http://dbpedia.org/resource/Well-posed_problem
https://cso.kmi.open.ac.uk/topics/inverse_matrix	http://dbpedia.org/resource/Invertible_matrix
https://cso.kmi.open.ac.uk/topics/ill_posed	http://dbpedia.org/resource/Well-posed_problem
https://cso.kmi.open.ac.uk/topics/inverse_scattering	http://dbpedia.org/resource/Inverse_scattering_problem
https://cso.kmi.open.ac.uk/topics/inverse_method	http://dbpedia.org/resource/Inverse_problem
https://cso.kmi.open.ac.uk/topics/inverse_scattering_problems	http://dbpedia.org/resource/Inverse_scattering_problem
https://cso.kmi.open.ac.uk/topics/edge_detection	http://dbpedia.org/resource/Edge_detection
https://cso.kmi.open.ac.uk/topics/mathematical_morphology	http://dbpedia.org/resource/Mathematical_morphology
https://cso.kmi.open.ac.uk/topics/markov_random_field_%28mrf%29	http://dbpedia.org/resource/Markov_random_field
https://cso.kmi.open.ac.uk/topics/markov_random_fields	http://dbpedia.org/resource/Markov_random_field
https://cso.kmi.open.ac.uk/topics/markov_random_field	http://dbpedia.org/resource/Markov_random_field
https://cso.kmi.open.ac.uk/topics/level_measurement	http://dbpedia.org/resource/Level_sensor
https://cso.kmi.open.ac.uk/topics/level-set_method	http://dbpedia.org/resource/Level-set_method
https://cso.kmi.open.ac.uk/topics/level_set_method	http://dbpedia.org/resource/Level-set_method
https://cso.kmi.open.ac.uk/topics/level_set_methods	http://dbpedia.org/resource/Level_set
https://cso.kmi.open.ac.uk/topics/water-shed_algorithm	http://dbpedia.org/resource/Drainage_divide
https://cso.kmi.open.ac.uk/topics/computer_vision_applications	http://dbpedia.org/resource/Computer_vision
https://cso.kmi.open.ac.uk/topics/edge_detectors	http://dbpedia.org/resource/Edge_detection
https://cso.kmi.open.ac.uk/topics/canny_edge_detection	http://dbpedia.org/resource/Canny_edge_detector
https://cso.kmi.open.ac.uk/topics/canny_edge_detectors	http://dbpedia.org/resource/Edge_detection
https://cso.kmi.open.ac.uk/topics/corner_detection	http://dbpedia.org/resource/Corner_detection
https://cso.kmi.open.ac.uk/topics/image_edge_detection	http://dbpedia.org/resource/Edge_detection
https://cso.kmi.open.ac.uk/topics/edge_detection_algorithms	http://dbpedia.org/resource/Edge_detection
https://cso.kmi.open.ac.uk/topics/edge_detection_methods	http://dbpedia.org/resource/Edge_detection
https://cso.kmi.open.ac.uk/topics/corner_detector	http://dbpedia.org/resource/Corner_detection
https://cso.kmi.open.ac.uk/topics/sobel_operator	http://dbpedia.org/resource/Sobel_operator
https://cso.kmi.open.ac.uk/topics/structuring_element	http://dbpedia.org/resource/Structuring_element
https://cso.kmi.open.ac.uk/topics/morphological_operators	http://dbpedia.org/resource/Mathematical_morphology
https://cso.kmi.open.ac.uk/topics/gibbs_distribution	http://dbpedia.org/resource/Boltzmann_distribution
https://cso.kmi.open.ac.uk/topics/level_set_segmentation	http://dbpedia.org/resource/Level_set
https://cso.kmi.open.ac.uk/topics/level_set_approach	http://dbpedia.org/resource/Level_set
https://cso.kmi.open.ac.uk/topics/level_sets	http://dbpedia.org/resource/Level_set
https://cso.kmi.open.ac.uk/topics/three_dimensional_computer_graphics	http://dbpedia.org/resource/Computer_graphics
https://cso.kmi.open.ac.uk/topics/hospital_information_systems	http://dbpedia.org/resource/Hospital
https://cso.kmi.open.ac.uk/topics/hospital_information_system	http://dbpedia.org/resource/Hospital
https://cso.kmi.open.ac.uk/topics/optoelectronic_devices	http://dbpedia.org/resource/Optoelectronics
https://cso.kmi.open.ac.uk/topics/synthetic_aperture_radar	http://dbpedia.org/resource/Synthetic_aperture_radar
https://cso.kmi.open.ac.uk/topics/synthetic_aperture_radar_%28sar%29	http://dbpedia.org/resource/Synthetic_aperture_radar
https://cso.kmi.open.ac.uk/topics/synthetic_aperture_radar_%28sar%29_images	http://dbpedia.org/resource/Synthetic_aperture_radar
https://cso.kmi.open.ac.uk/topics/radar_imaging	http://dbpedia.org/resource/Radar_imaging
https://cso.kmi.open.ac.uk/topics/structured_light	http://dbpedia.org/resource/Structured_light
https://cso.kmi.open.ac.uk/topics/thermal_imaging	http://dbpedia.org/resource/Thermography
https://cso.kmi.open.ac.uk/topics/near-infrared_imaging	http://dbpedia.org/resource/Infrared
https://cso.kmi.open.ac.uk/topics/optical_data_storage	http://dbpedia.org/resource/Optical_disc
https://cso.kmi.open.ac.uk/topics/holographic_interferometry	http://dbpedia.org/resource/Holographic_interferometry
https://cso.kmi.open.ac.uk/topics/optical_computing	http://dbpedia.org/resource/Optical_computing
https://cso.kmi.open.ac.uk/topics/integrated_optoelectronics	http://dbpedia.org/resource/Optoelectronics
https://cso.kmi.open.ac.uk/topics/atomic_clocks	http://dbpedia.org/resource/Atomic_clock
https://cso.kmi.open.ac.uk/topics/active_optics	http://dbpedia.org/resource/Active_optics
https://cso.kmi.open.ac.uk/topics/secondary_mirror	http://dbpedia.org/resource/Secondary_mirror
https://cso.kmi.open.ac.uk/topics/segmented_mirror	http://dbpedia.org/resource/Segmented_mirror
https://cso.kmi.open.ac.uk/topics/infra-red_cameras	http://dbpedia.org/resource/Infrared
https://cso.kmi.open.ac.uk/topics/cosmic_microwave_background	http://dbpedia.org/resource/Cosmic_microwave_background
https://cso.kmi.open.ac.uk/topics/bolometer	http://dbpedia.org/resource/Bolometer
https://cso.kmi.open.ac.uk/topics/diffraction_patterns	http://dbpedia.org/resource/Diffraction
https://cso.kmi.open.ac.uk/topics/free-space_optical_communication	http://dbpedia.org/resource/Free-space_optical_communication
https://cso.kmi.open.ac.uk/topics/free-space_optical_communications	http://dbpedia.org/resource/Optical_communication
https://cso.kmi.open.ac.uk/topics/free_space_optical_communication	http://dbpedia.org/resource/Free-space_optical_communication
https://cso.kmi.open.ac.uk/topics/gps_positioning	http://dbpedia.org/resource/Global_Positioning_System
https://cso.kmi.open.ac.uk/topics/doppler_radar	http://dbpedia.org/resource/Doppler_radar
https://cso.kmi.open.ac.uk/topics/fibre_technology	http://dbpedia.org/resource/Fiber
https://cso.kmi.open.ac.uk/topics/heterodyning	http://dbpedia.org/resource/Heterodyne
https://cso.kmi.open.ac.uk/topics/heterodyne_detection	http://dbpedia.org/resource/Heterodyne
https://cso.kmi.open.ac.uk/topics/electrooptical_devices	http://dbpedia.org/resource/Electro-optics
https://cso.kmi.open.ac.uk/topics/semiconductor_quantum_wells	http://dbpedia.org/resource/Semiconductor
https://cso.kmi.open.ac.uk/topics/semiconducting_gallium	http://dbpedia.org/resource/Semiconductor
https://cso.kmi.open.ac.uk/topics/optoelectronics	http://dbpedia.org/resource/Optoelectronics
https://cso.kmi.open.ac.uk/topics/integrated_optics	http://dbpedia.org/resource/Photonic_integrated_circuit
https://cso.kmi.open.ac.uk/topics/optical_switches	http://dbpedia.org/resource/Optical_switch
https://cso.kmi.open.ac.uk/topics/optical_switch	http://dbpedia.org/resource/Optical_switch
https://cso.kmi.open.ac.uk/topics/transmission_spectrums	http://dbpedia.org/resource/Electric_power_transmission
https://cso.kmi.open.ac.uk/topics/infrared_detector	http://dbpedia.org/resource/Infrared_detector
https://cso.kmi.open.ac.uk/topics/electro-optic_modulators	http://dbpedia.org/resource/Electro-optics
https://cso.kmi.open.ac.uk/topics/semiconductor_device_structures	http://dbpedia.org/resource/Semiconductor_device
https://cso.kmi.open.ac.uk/topics/ingan%2Fgan	http://dbpedia.org/resource/Indium_gallium_nitride
https://cso.kmi.open.ac.uk/topics/ingan	http://dbpedia.org/resource/Indium_gallium_nitride
https://cso.kmi.open.ac.uk/topics/electron_mobility	http://dbpedia.org/resource/Electron_mobility
https://cso.kmi.open.ac.uk/topics/movpe	http://dbpedia.org/resource/Metalorganic_vapour_phase_epitaxy
https://cso.kmi.open.ac.uk/topics/gallium_compounds	http://dbpedia.org/resource/Gallium
https://cso.kmi.open.ac.uk/topics/high_electron_mobility_transistors	http://dbpedia.org/resource/Electron_mobility
https://cso.kmi.open.ac.uk/topics/monolithic_microwave_integrated_circuits	http://dbpedia.org/resource/Microwave
https://cso.kmi.open.ac.uk/topics/corundum	http://dbpedia.org/resource/Corundum
https://cso.kmi.open.ac.uk/topics/mmic	http://dbpedia.org/resource/Monolithic_microwave_integrated_circuit
https://cso.kmi.open.ac.uk/topics/gaas_substrates	http://dbpedia.org/resource/Gallium_arsenide
https://cso.kmi.open.ac.uk/topics/hemt	http://dbpedia.org/resource/High-electron-mobility_transistor
https://cso.kmi.open.ac.uk/topics/hole_mobility	http://dbpedia.org/resource/Electron_mobility
https://cso.kmi.open.ac.uk/topics/ghz_frequencies	http://dbpedia.org/resource/Hertz
https://cso.kmi.open.ac.uk/topics/waveguides%2C_optical	http://dbpedia.org/resource/Waveguide
https://cso.kmi.open.ac.uk/topics/piezoelectric_energy	http://dbpedia.org/resource/Piezoelectricity
https://cso.kmi.open.ac.uk/topics/ambient_vibrations	http://dbpedia.org/resource/Seismic_noise
https://cso.kmi.open.ac.uk/topics/coupling_coefficient	http://dbpedia.org/resource/Inductance
https://cso.kmi.open.ac.uk/topics/photonic_crystal_cavities	http://dbpedia.org/resource/Photonic_crystal
https://cso.kmi.open.ac.uk/topics/oled_displays	http://dbpedia.org/resource/OLED
https://cso.kmi.open.ac.uk/topics/surface_plasmon_polaritons	http://dbpedia.org/resource/Surface_plasmon
https://cso.kmi.open.ac.uk/topics/surface_plasmon_polariton	http://dbpedia.org/resource/Surface_plasmon
https://cso.kmi.open.ac.uk/topics/photonic_crystal_fibers	http://dbpedia.org/resource/Photonic_crystal
https://cso.kmi.open.ac.uk/topics/photonic_bandgap_fibers	http://dbpedia.org/resource/Photonic_crystal
https://cso.kmi.open.ac.uk/topics/photonic_crystal_fiber	http://dbpedia.org/resource/Photonic-crystal_fiber
https://cso.kmi.open.ac.uk/topics/negative_refraction	http://dbpedia.org/resource/Negative_refraction
https://cso.kmi.open.ac.uk/topics/fiber_bragg_grating_%28fbg%29	http://dbpedia.org/resource/Fiber_Bragg_grating
https://cso.kmi.open.ac.uk/topics/fiber_bragg_gratings	http://dbpedia.org/resource/Fiber_Bragg_grating
https://cso.kmi.open.ac.uk/topics/fiber_bragg_grating	http://dbpedia.org/resource/Fiber_Bragg_grating
https://cso.kmi.open.ac.uk/topics/fiber_bragg	http://dbpedia.org/resource/Fiber
https://cso.kmi.open.ac.uk/topics/bragg_wavelength	http://dbpedia.org/resource/Wavelength
https://cso.kmi.open.ac.uk/topics/fiber_gratings	http://dbpedia.org/resource/Fiber
https://cso.kmi.open.ac.uk/topics/refractometer	http://dbpedia.org/resource/Refractometer
https://cso.kmi.open.ac.uk/topics/temperature_monitoring	http://dbpedia.org/resource/Temperature
https://cso.kmi.open.ac.uk/topics/phase_modulation	http://dbpedia.org/resource/Phase_modulation
https://cso.kmi.open.ac.uk/topics/infra-red_sensor	http://dbpedia.org/resource/Infrared
https://cso.kmi.open.ac.uk/topics/infrared_sensor	http://dbpedia.org/resource/Thermographic_camera
https://cso.kmi.open.ac.uk/topics/infrared_thermography	http://dbpedia.org/resource/Thermography
https://cso.kmi.open.ac.uk/topics/signal_denoising	http://dbpedia.org/resource/Noise_reduction
https://cso.kmi.open.ac.uk/topics/backscattering	http://dbpedia.org/resource/Backscatter
https://cso.kmi.open.ac.uk/topics/ocean_currents	http://dbpedia.org/resource/Ocean_current
https://cso.kmi.open.ac.uk/topics/internal_waves	http://dbpedia.org/resource/Internal_wave
https://cso.kmi.open.ac.uk/topics/internal_wave	http://dbpedia.org/resource/Internal_wave
https://cso.kmi.open.ac.uk/topics/polarimeter	http://dbpedia.org/resource/Polarimeter
https://cso.kmi.open.ac.uk/topics/radar_systems	http://dbpedia.org/resource/Radar
https://cso.kmi.open.ac.uk/topics/electromagnetic_scattering	http://dbpedia.org/resource/Scattering
https://cso.kmi.open.ac.uk/topics/imaging_radar	http://dbpedia.org/resource/Radar_imaging
https://cso.kmi.open.ac.uk/topics/ellipsometry	http://dbpedia.org/resource/Ellipsometry
https://cso.kmi.open.ac.uk/topics/backscatter	http://dbpedia.org/resource/Backscatter
https://cso.kmi.open.ac.uk/topics/backscatter_coefficients	http://dbpedia.org/resource/Backscatter
https://cso.kmi.open.ac.uk/topics/radar_equipment	http://dbpedia.org/resource/Radar
https://cso.kmi.open.ac.uk/topics/scatterometer	http://dbpedia.org/resource/Scatterometer
https://cso.kmi.open.ac.uk/topics/tracking_radar	http://dbpedia.org/resource/Radar
https://cso.kmi.open.ac.uk/topics/electromagnetic_wave_backscattering	http://dbpedia.org/resource/Electromagnetic_radiation
https://cso.kmi.open.ac.uk/topics/radar_cross_section_%28rcs%29	http://dbpedia.org/resource/Radar
https://cso.kmi.open.ac.uk/topics/passive_radar	http://dbpedia.org/resource/Passive_radar
https://cso.kmi.open.ac.uk/topics/quikscat	http://dbpedia.org/resource/QuikSCAT
https://cso.kmi.open.ac.uk/topics/meteosat	http://dbpedia.org/resource/Meteosat
https://cso.kmi.open.ac.uk/topics/shuttle_radar_topography_mission	http://dbpedia.org/resource/Shuttle_Radar_Topography_Mission
https://cso.kmi.open.ac.uk/topics/srtm	http://dbpedia.org/resource/Shuttle_Radar_Topography_Mission
https://cso.kmi.open.ac.uk/topics/electromagnetic_wave_attenuation	http://dbpedia.org/resource/Electromagnetic_radiation
https://cso.kmi.open.ac.uk/topics/circular_waveguides	http://dbpedia.org/resource/Waveguide
https://cso.kmi.open.ac.uk/topics/circular_polarization	http://dbpedia.org/resource/Circular_polarization
https://cso.kmi.open.ac.uk/topics/metamaterial	http://dbpedia.org/resource/Metamaterial
https://cso.kmi.open.ac.uk/topics/rectangular_waveguides	http://dbpedia.org/resource/Waveguide
https://cso.kmi.open.ac.uk/topics/evanescent_wave	http://dbpedia.org/resource/Evanescent_field
https://cso.kmi.open.ac.uk/topics/evanescent_waves	http://dbpedia.org/resource/Evanescent_field
https://cso.kmi.open.ac.uk/topics/slot_antenna	http://dbpedia.org/resource/Slot_antenna
https://cso.kmi.open.ac.uk/topics/linear_polarization	http://dbpedia.org/resource/Linear_polarization
https://cso.kmi.open.ac.uk/topics/waveguide_junctions	http://dbpedia.org/resource/Waveguide
https://cso.kmi.open.ac.uk/topics/metamaterial_antennas	http://dbpedia.org/resource/Metamaterial
https://cso.kmi.open.ac.uk/topics/metamaterial_structures	http://dbpedia.org/resource/Metamaterial
https://cso.kmi.open.ac.uk/topics/transformation_optics	http://dbpedia.org/resource/Transformation_optics
https://cso.kmi.open.ac.uk/topics/stokes_parameters	http://dbpedia.org/resource/Stokes_parameters
https://cso.kmi.open.ac.uk/topics/laser_speckle	http://dbpedia.org/resource/Speckle_pattern
https://cso.kmi.open.ac.uk/topics/speckle_interferometry	http://dbpedia.org/resource/Speckle_imaging
https://cso.kmi.open.ac.uk/topics/rayleigh_backscattering	http://dbpedia.org/resource/Backscatter
https://cso.kmi.open.ac.uk/topics/echo_sounder	http://dbpedia.org/resource/Echo_sounding
https://cso.kmi.open.ac.uk/topics/wave_generation	http://dbpedia.org/resource/Wave
https://cso.kmi.open.ac.uk/topics/oceanic_current	http://dbpedia.org/resource/Ocean_current
https://cso.kmi.open.ac.uk/topics/ocean_circulation	http://dbpedia.org/resource/Ocean_current
https://cso.kmi.open.ac.uk/topics/sea_surface_height	http://dbpedia.org/resource/Ocean_surface_topography
https://cso.kmi.open.ac.uk/topics/acoustic_doppler_current_profiler	http://dbpedia.org/resource/Acoustic_Doppler_current_profiler
https://cso.kmi.open.ac.uk/topics/geostrophic_flow	http://dbpedia.org/resource/Geostrophic_wind
https://cso.kmi.open.ac.uk/topics/mesoscale_eddy	http://dbpedia.org/resource/Mesoscale_meteorology
https://cso.kmi.open.ac.uk/topics/mesoscale_eddies	http://dbpedia.org/resource/Mesoscale_meteorology
https://cso.kmi.open.ac.uk/topics/tidal_current	http://dbpedia.org/resource/Tide
https://cso.kmi.open.ac.uk/topics/adcp	http://dbpedia.org/resource/Acoustic_Doppler_current_profiler
https://cso.kmi.open.ac.uk/topics/anticyclone	http://dbpedia.org/resource/Anticyclone
https://cso.kmi.open.ac.uk/topics/tidal_power	http://dbpedia.org/resource/Tidal_power
https://cso.kmi.open.ac.uk/topics/tidal_flow	http://dbpedia.org/resource/Tide
https://cso.kmi.open.ac.uk/topics/paleotemperature	http://dbpedia.org/resource/Paleothermometer
https://cso.kmi.open.ac.uk/topics/bistatic_scattering	http://dbpedia.org/resource/Bistatic_radar
https://cso.kmi.open.ac.uk/topics/electric_field_integral_equation	http://dbpedia.org/resource/Electric_field
https://cso.kmi.open.ac.uk/topics/fast_multipole_method	http://dbpedia.org/resource/Fast_multipole_method
https://cso.kmi.open.ac.uk/topics/computational_electromagnetics	http://dbpedia.org/resource/Computational_electromagnetics
https://cso.kmi.open.ac.uk/topics/electromagnetic_wave_refraction	http://dbpedia.org/resource/Electromagnetic_radiation
https://cso.kmi.open.ac.uk/topics/electrically_conductive	http://dbpedia.org/resource/Electrical_resistivity_and_conductivity
https://cso.kmi.open.ac.uk/topics/structured_light_systems	http://dbpedia.org/resource/Structured_light
