prop	a	b	label
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/video_server	https://cso.kmi.open.ac.uk/topics/video_servers	video server
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/application-layer_multicast	https://cso.kmi.open.ac.uk/topics/application-layer_multicast	application-layer multicast
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/application_layer_multicast	https://cso.kmi.open.ac.uk/topics/application-layer_multicast	application layer multicast
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/bitplane	https://cso.kmi.open.ac.uk/topics/bit_planes	bitplane
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/bit_planes	https://cso.kmi.open.ac.uk/topics/bit_planes	bit planes
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/digital_cinemas	https://cso.kmi.open.ac.uk/topics/digital_cinemas	digital cinemas
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/digital_cinema	https://cso.kmi.open.ac.uk/topics/digital_cinemas	digital cinema
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/brain_computer_interface_%28bci%29	https://cso.kmi.open.ac.uk/topics/brain_computer_interface	brain computer interface (bci)
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/brain-computer_interfaces_%28bci%29	https://cso.kmi.open.ac.uk/topics/brain_computer_interface	brain-computer interfaces (bci)
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/brain-computer_interfaces	https://cso.kmi.open.ac.uk/topics/brain_computer_interface	brain-computer interfaces
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/rolling_bearings	https://cso.kmi.open.ac.uk/topics/rolling_bearings	rolling bearings
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/rolling_bearing	https://cso.kmi.open.ac.uk/topics/rolling_bearings	rolling bearing
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/social_relationships	https://cso.kmi.open.ac.uk/topics/social_relationships	social relationships
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/social_relationship	https://cso.kmi.open.ac.uk/topics/social_relationships	social relationship
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/on-line_social_networks	https://cso.kmi.open.ac.uk/topics/online_social_networks	on-line social networks
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/online_social_networks_%28osns%29	https://cso.kmi.open.ac.uk/topics/online_social_networks	online social networks (osns)
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/online_social_networks	https://cso.kmi.open.ac.uk/topics/online_social_networks	online social networks
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/online_social_network	https://cso.kmi.open.ac.uk/topics/online_social_networks	online social network
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/degree_distributions	https://cso.kmi.open.ac.uk/topics/degree_distributions	degree distributions
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/degree_distribution	https://cso.kmi.open.ac.uk/topics/degree_distributions	degree distribution
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/web_graphs	https://cso.kmi.open.ac.uk/topics/web_graphs	web graphs
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/web_graph	https://cso.kmi.open.ac.uk/topics/web_graphs	web graph
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/microblogging	https://cso.kmi.open.ac.uk/topics/micro-blog	microblogging
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/microblogs	https://cso.kmi.open.ac.uk/topics/micro-blog	microblogs
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/micro-blog	https://cso.kmi.open.ac.uk/topics/micro-blog	micro-blog
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/microblog	https://cso.kmi.open.ac.uk/topics/micro-blog	microblog
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/actor_network_theory	https://cso.kmi.open.ac.uk/topics/actor_network_theory	actor network theory
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/actor-network_theory	https://cso.kmi.open.ac.uk/topics/actor_network_theory	actor-network theory
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/bloggers	https://cso.kmi.open.ac.uk/topics/bloggers	bloggers
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/blogospheres	https://cso.kmi.open.ac.uk/topics/bloggers	blogospheres
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/blogosphere	https://cso.kmi.open.ac.uk/topics/bloggers	blogosphere
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/sense_making	https://cso.kmi.open.ac.uk/topics/sense_making	sense making
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/sense-making	https://cso.kmi.open.ac.uk/topics/sense_making	sense-making
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/contracts	https://cso.kmi.open.ac.uk/topics/contracts	contracts
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/virtual_organization	https://cso.kmi.open.ac.uk/topics/virtual_organization	virtual organization
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/virtual_organizations	https://cso.kmi.open.ac.uk/topics/virtual_organization	virtual organizations
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/agent_oriented_software_engineering	https://cso.kmi.open.ac.uk/topics/agent_oriented_software_engineering	agent oriented software engineering
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/agent-oriented_software_engineering	https://cso.kmi.open.ac.uk/topics/agent_oriented_software_engineering	agent-oriented software engineering
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/agent_architectures	https://cso.kmi.open.ac.uk/topics/agent_architectures	agent architectures
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/agent_architecture	https://cso.kmi.open.ac.uk/topics/agent_architectures	agent architecture
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/border_gateway_protocol	https://cso.kmi.open.ac.uk/topics/border_gateway_protocol	border gateway protocol
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/border_gateway_protocol_%28bgp%29	https://cso.kmi.open.ac.uk/topics/border_gateway_protocol	border gateway protocol (bgp)
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/mobile_agent_systems	https://cso.kmi.open.ac.uk/topics/mobile_agent_system	mobile agent systems
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/mobile_agent_system	https://cso.kmi.open.ac.uk/topics/mobile_agent_system	mobile agent system
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/mobile_agent_technology	https://cso.kmi.open.ac.uk/topics/mobile_agent_system	mobile agent technology
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/contract	https://cso.kmi.open.ac.uk/topics/contracts	contract
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/computer_game	https://cso.kmi.open.ac.uk/topics/computer_games	computer game
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/computer_games	https://cso.kmi.open.ac.uk/topics/computer_games	computer games
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/mmorpgs	https://cso.kmi.open.ac.uk/topics/mmorpg	mmorpgs
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/mmorpg	https://cso.kmi.open.ac.uk/topics/mmorpg	mmorpg
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/requirements_engineering	https://cso.kmi.open.ac.uk/topics/requirements_engineering	requirements engineering
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/component_based_software_development	https://cso.kmi.open.ac.uk/topics/component-based_software_development	component based software development
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/defect_report	https://cso.kmi.open.ac.uk/topics/bug_reports	defect report
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/bug_reports	https://cso.kmi.open.ac.uk/topics/bug_reports	bug reports
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/defect_reports	https://cso.kmi.open.ac.uk/topics/bug_reports	defect reports
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/uml	https://cso.kmi.open.ac.uk/topics/unified_modeling_language	uml
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/object-oriented_design	https://cso.kmi.open.ac.uk/topics/object-oriented_design	object-oriented design
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/object_oriented_design	https://cso.kmi.open.ac.uk/topics/object-oriented_design	object oriented design
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/source_codes	https://cso.kmi.open.ac.uk/topics/source_codes	source codes
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/source_code	https://cso.kmi.open.ac.uk/topics/source_codes	source code
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/unified_modeling_language	https://cso.kmi.open.ac.uk/topics/unified_modeling_language	unified modeling language
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/unified_modeling_language_%28uml%29	https://cso.kmi.open.ac.uk/topics/unified_modeling_language	unified modeling language (uml)
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/component-based_software_development	https://cso.kmi.open.ac.uk/topics/component-based_software_development	component-based software development
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/requirement_engineering	https://cso.kmi.open.ac.uk/topics/requirements_engineering	requirement engineering
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/unified_modelling_language	https://cso.kmi.open.ac.uk/topics/unified_modeling_language	unified modelling language
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/architectural_models	https://cso.kmi.open.ac.uk/topics/architectural_models	architectural models
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/functional_requirement	https://cso.kmi.open.ac.uk/topics/functional_requirement	functional requirement
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/functional_requirements	https://cso.kmi.open.ac.uk/topics/functional_requirement	functional requirements
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/object_oriented_programming	https://cso.kmi.open.ac.uk/topics/object_oriented_programming	object oriented programming
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/object-oriented_programming	https://cso.kmi.open.ac.uk/topics/object_oriented_programming	object-oriented programming
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/component-based_design	https://cso.kmi.open.ac.uk/topics/component_based_design	component-based design
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/component_based_design	https://cso.kmi.open.ac.uk/topics/component_based_design	component based design
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/component_based_software_design	https://cso.kmi.open.ac.uk/topics/component_based_design	component based software design
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/architecture_design	https://cso.kmi.open.ac.uk/topics/architecture_designs	architecture design
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/software_architecture_design	https://cso.kmi.open.ac.uk/topics/architecture_designs	software architecture design
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/architecture_designs	https://cso.kmi.open.ac.uk/topics/architecture_designs	architecture designs
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/component-based_systems	https://cso.kmi.open.ac.uk/topics/software_component	component-based systems
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/component_based_systems	https://cso.kmi.open.ac.uk/topics/software_component	component based systems
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/component-based_software_engineering	https://cso.kmi.open.ac.uk/topics/software_component	component-based software engineering
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/software_component	https://cso.kmi.open.ac.uk/topics/software_component	software component
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/component_based_software	https://cso.kmi.open.ac.uk/topics/software_component	component based software
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/component_based	https://cso.kmi.open.ac.uk/topics/software_component	component based
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/component-based_software	https://cso.kmi.open.ac.uk/topics/software_component	component-based software
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/reference_architecture	https://cso.kmi.open.ac.uk/topics/reference_architecture	reference architecture
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/software_frameworks	https://cso.kmi.open.ac.uk/topics/software_frameworks	software frameworks
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/software_framework	https://cso.kmi.open.ac.uk/topics/software_frameworks	software framework
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/object_oriented_software	https://cso.kmi.open.ac.uk/topics/object_oriented_software	object oriented software
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/object-oriented_software	https://cso.kmi.open.ac.uk/topics/object_oriented_software	object-oriented software
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/usability_evaluation	https://cso.kmi.open.ac.uk/topics/usability_evaluation	usability evaluation
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/usability_testing	https://cso.kmi.open.ac.uk/topics/usability_evaluation	usability testing
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/uml_model	https://cso.kmi.open.ac.uk/topics/uml_model	uml model
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/uml_models	https://cso.kmi.open.ac.uk/topics/uml_model	uml models
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/software_design_patterns	https://cso.kmi.open.ac.uk/topics/design_patterns	software design patterns
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/pattern_languages	https://cso.kmi.open.ac.uk/topics/pattern_languages	pattern languages
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/pattern_language	https://cso.kmi.open.ac.uk/topics/pattern_languages	pattern language
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/software_reliability_models	https://cso.kmi.open.ac.uk/topics/software_reliability_models	software reliability models
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/software_reliability_growth_models	https://cso.kmi.open.ac.uk/topics/software_reliability_models	software reliability growth models
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/automatic_code_generations	https://cso.kmi.open.ac.uk/topics/automatic_code_generations	automatic code generations
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/automatic_code_generation	https://cso.kmi.open.ac.uk/topics/automatic_code_generations	automatic code generation
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/requirements_specifications	https://cso.kmi.open.ac.uk/topics/requirements_specifications	requirements specifications
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/requirements_specification	https://cso.kmi.open.ac.uk/topics/requirements_specifications	requirements specification
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/requirements_elicitation	https://cso.kmi.open.ac.uk/topics/requirements_analysis	requirements elicitation
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/requirements_analysis	https://cso.kmi.open.ac.uk/topics/requirements_analysis	requirements analysis
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/requirement_analysis	https://cso.kmi.open.ac.uk/topics/requirements_analysis	requirement analysis
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/requirement_elicitation	https://cso.kmi.open.ac.uk/topics/requirements_analysis	requirement elicitation
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/software_quality	https://cso.kmi.open.ac.uk/topics/software_quality	software quality
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/quality_of_softwares	https://cso.kmi.open.ac.uk/topics/software_quality	quality of softwares
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/software_products	https://cso.kmi.open.ac.uk/topics/software_project	software products
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/software_project	https://cso.kmi.open.ac.uk/topics/software_project	software project
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/software_projects	https://cso.kmi.open.ac.uk/topics/software_project	software projects
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/software_process	https://cso.kmi.open.ac.uk/topics/software_project	software process
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/software_processes	https://cso.kmi.open.ac.uk/topics/software_project	software processes
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/security_frameworks	https://cso.kmi.open.ac.uk/topics/security_frameworks	security frameworks
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/security_framework	https://cso.kmi.open.ac.uk/topics/security_frameworks	security framework
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/testing_and_debugging	https://cso.kmi.open.ac.uk/topics/program_debugging	testing and debugging
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/debugging	https://cso.kmi.open.ac.uk/topics/program_debugging	debugging
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/program_debugging	https://cso.kmi.open.ac.uk/topics/program_debugging	program debugging
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/software_debugging	https://cso.kmi.open.ac.uk/topics/program_debugging	software debugging
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/quality_model	https://cso.kmi.open.ac.uk/topics/quality_models	quality model
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/quality_modeling	https://cso.kmi.open.ac.uk/topics/quality_models	quality modeling
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/quality_models	https://cso.kmi.open.ac.uk/topics/quality_models	quality models
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/software_quality_models	https://cso.kmi.open.ac.uk/topics/quality_models	software quality models
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/fault_tolerance	https://cso.kmi.open.ac.uk/topics/fault_tolerance	fault tolerance
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/fault-tolerance	https://cso.kmi.open.ac.uk/topics/fault_tolerance	fault-tolerance
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/software_fault	https://cso.kmi.open.ac.uk/topics/software_fault	software fault
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/software_faults	https://cso.kmi.open.ac.uk/topics/software_fault	software faults
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/parallel_program	https://cso.kmi.open.ac.uk/topics/parallel_program	parallel program
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/parallel_programs	https://cso.kmi.open.ac.uk/topics/parallel_program	parallel programs
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/bytecode	https://cso.kmi.open.ac.uk/topics/bytecodes	bytecode
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/bytecodes	https://cso.kmi.open.ac.uk/topics/bytecodes	bytecodes
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/parallel_executions	https://cso.kmi.open.ac.uk/topics/parallel_executions	parallel executions
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/parallel_execution	https://cso.kmi.open.ac.uk/topics/parallel_executions	parallel execution
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/soft_error	https://cso.kmi.open.ac.uk/topics/soft_error	soft error
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/soft_errors	https://cso.kmi.open.ac.uk/topics/soft_error	soft errors
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/byzantine_fault_tolerance	https://cso.kmi.open.ac.uk/topics/byzantine_fault	byzantine fault tolerance
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/byzantine_fault	https://cso.kmi.open.ac.uk/topics/byzantine_fault	byzantine fault
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/fault_tolerant_routing	https://cso.kmi.open.ac.uk/topics/fault_tolerant_routing	fault tolerant routing
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/fault-tolerant_routing	https://cso.kmi.open.ac.uk/topics/fault_tolerant_routing	fault-tolerant routing
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/failure_detectors	https://cso.kmi.open.ac.uk/topics/failure_detectors	failure detectors
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/failure_detector	https://cso.kmi.open.ac.uk/topics/failure_detectors	failure detector
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/asynchronous_system	https://cso.kmi.open.ac.uk/topics/asynchronous_system	asynchronous system
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/asynchronous_systems	https://cso.kmi.open.ac.uk/topics/asynchronous_system	asynchronous systems
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/multiprocessor_systems_on_chips	https://cso.kmi.open.ac.uk/topics/multiprocessor_system_on_chips	multiprocessor systems on chips
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/checkpointing	https://cso.kmi.open.ac.uk/topics/checkpointing	checkpointing
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/check_pointing	https://cso.kmi.open.ac.uk/topics/checkpointing	check pointing
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/checkpointing_techniques	https://cso.kmi.open.ac.uk/topics/checkpointing	checkpointing techniques
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/network-on-chip_%28noc%29	https://cso.kmi.open.ac.uk/topics/noc	network-on-chip (noc)
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/network_on_chip	https://cso.kmi.open.ac.uk/topics/noc	network on chip
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/network-on-chip	https://cso.kmi.open.ac.uk/topics/noc	network-on-chip
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/hyper-cubes	https://cso.kmi.open.ac.uk/topics/hypercube	hyper-cubes
